popularity,popularity_num,artist_followers,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
True,35,1549,37,0.476,0.523,6,-5.923,1,0.306,0.419,0,0.0704,0.841,76.671,4
True,32,5576,37,0.619,0.591,5,-4.869,1,0.028,0.452,0,0.0648,0.574,78.012,4
False,45,310472,67,0.677,0.622,1,-6.171,1,0.0469,0.499,0,0.0907,0.439,90.041,4
True,29,42,18,0.578,0.54,9,-7.593,1,0.0742,0.655,0,0.279,0.317,79.979,4
True,30,1336,27,0.474,0.243,7,-17.16,1,0.0329,0.933,0.905,0.111,0.284,129.951,4
True,31,48,20,0.696,0.509,4,-5.509,1,0.0242,0.616,0,0.104,0.524,92.02,4
True,29,32,18,0.56,0.203,2,-10.342,1,0.0313,0.932,0,0.089,0.296,92.998,4
True,34,4523,47,0.531,0.832,6,-3.927,0,0.0736,0.223,0,0.59,0.433,76.7,4
True,32,25705,46,0.725,0.773,0,-3.278,1,0.172,0.738,0,0.497,0.673,74.989,4
True,28,22,22,0.374,0.624,5,-5.683,0,0.119,0.384,0,0.286,0.591,77.3,4
True,36,539,31,0.634,0.464,1,-5.124,0,0.0334,0.0305,0,0.454,0.561,80.034,4
True,33,80,22,0.454,0.509,4,-9.493,1,0.0452,0.495,0.00173,0.109,0.133,69.11,4
True,37,1833,32,0.7,0.458,5,-7.84,1,0.0421,0.81,1.43e-05,0.103,0.492,144.02,4
True,0,10805,43,0.708,0.768,7,-7.429,0,0.261,0.627,0.000325,0.0771,0.467,105.206,4
True,27,88,17,0.638,0.611,5,-3.254,1,0.0333,0.12,0,0.104,0.454,139.745,4
False,43,3315,42,0.526,0.47,7,-10.932,1,0.0667,0.714,0.0367,0.13,0.427,77.085,4
True,37,196,27,0.771,0.514,7,-7.466,1,0.0392,0.65,0.108,0.129,0.805,121.956,4
True,35,2345,40,0.437,0.588,7,-5.524,1,0.0419,0.902,0.00147,0.116,0.279,119.517,4
True,34,83,23,0.433,0.701,6,-5.374,1,0.047,0.145,0.000113,0.351,0.329,66.01,4
True,37,6157,33,0.443,0.231,10,-9.402,1,0.0345,0.932,2.92e-06,0.0974,0.376,141.543,4
True,31,314,24,0.688,0.76,4,-3.209,1,0.0426,0.0969,0.000178,0.405,0.797,116.999,4
True,34,2363,38,0.739,0.511,1,-6.52,1,0.0363,0.31,0,0.0755,0.673,99.035,4
True,32,38,21,0.384,0.183,8,-8.922,0,0.0348,0.84,0,0.108,0.22,73.693,3
True,31,35,20,0.632,0.485,0,-5.739,1,0.0338,0.802,1.3e-06,0.094,0.553,75.866,4
False,40,2429,45,0.503,0.545,2,-6.55,1,0.0658,0.831,0.0101,0.127,0.362,104.989,4
True,36,239,25,0.65,0.339,10,-9.906,0,0.0539,0.872,0.00225,0.103,0.324,169.757,4
True,31,239,30,0.491,0.399,8,-7.537,1,0.0312,0.859,0,0.175,0.467,90.24,4
True,28,22,17,0.404,0.593,4,-7.812,1,0.0263,0.00393,0.000244,0.151,0.39,74.95,4
True,35,5057,47,0.533,0.598,1,-8.251,1,0.431,0.72,0.000196,0.428,0.546,71.628,4
True,30,40,19,0.773,0.165,10,-11.761,1,0.0712,0.902,2.04e-05,0.119,0.364,64.027,4
True,33,607,34,0.566,0.382,1,-8.651,1,0.0573,0.599,0.00039,0.0723,0.711,189.886,4
False,42,249842,62,0.668,0.629,1,-2.832,0,0.0803,0.6,0,0.0663,0.688,82.003,4
True,30,66,19,0.555,0.507,0,-6.309,1,0.0311,0.668,0,0.387,0.399,159.891,4
True,32,1976,35,0.701,0.184,0,-11.055,1,0.0344,0.864,1.48e-05,0.151,0.137,113.753,3
True,37,433,31,0.318,0.55,4,-5.612,0,0.0458,0.539,0.000455,0.11,0.137,140.007,4
True,28,484,25,0.644,0.169,7,-13.663,1,0.0333,0.916,0.00346,0.111,0.192,82.885,3
True,29,291,35,0.653,0.203,2,-11.144,0,0.0313,0.733,1.23e-05,0.118,0.23,130.03,4
True,29,582,28,0.684,0.318,5,-11.172,1,0.0465,0.71,0.000889,0.07,0.585,160.128,4
True,27,48,16,0.812,0.707,4,-6.573,1,0.0429,0.695,0.0128,0.207,0.404,106.065,4
True,27,20,16,0.331,0.521,11,-8.311,1,0.0787,0.5,0,0.0991,0.331,72.235,4
True,27,77,16,0.672,0.379,5,-5.621,1,0.0329,0.609,0,0.0936,0.406,135.908,4
True,33,186,22,0.849,0.558,2,-6.074,1,0.264,0.207,0,0.0876,0.825,80.087,4
True,28,39,17,0.734,0.443,4,-6.597,1,0.0646,0.896,0,0.251,0.321,127.713,4
True,30,73,19,0.244,0.598,6,-5.854,0,0.0364,0.434,1.09e-05,0.123,0.0918,179.985,4
True,27,1429,21,0.84,0.37,7,-10.25,1,0.0349,0.449,0.000358,0.0967,0.725,103.051,4
True,26,29,17,0.611,0.118,1,-14.074,0,0.0285,0.903,0.26,0.105,0.292,99.907,4
True,26,93,20,0.618,0.737,11,-4.753,0,0.0403,0.0799,0,0.319,0.636,95.029,4
True,25,13,15,0.648,0.625,10,-4.251,0,0.0416,0.022,0,0.0978,0.51,94.989,4
True,37,1858,34,0.602,0.303,6,-7.978,1,0.0451,0.929,0.091,0.145,0.327,135.99,4
True,24,10,14,0.719,0.753,9,-5.569,1,0.0494,0.164,0,0.0418,0.858,105.023,4
True,27,126,16,0.56,0.271,5,-9.712,0,0.03,0.883,3.4e-05,0.244,0.264,121.8,4
True,28,502,19,0.628,0.326,9,-7.913,1,0.027,0.88,2.41e-06,0.0952,0.321,82.036,4
True,23,117,13,0.605,0.829,5,-4.394,0,0.028,0.0147,0.000134,0.454,0.411,119.977,4
True,26,22,16,0.718,0.618,7,-5.935,1,0.0331,0.617,0,0.137,0.643,88.018,4
True,23,6,13,0.307,0.622,7,-7.375,1,0.0605,0.771,0,0.0584,0.227,59.998,3
True,26,63,16,0.646,0.616,1,-6.543,1,0.0486,0.144,1.26e-05,0.0926,0.634,111.834,4
True,31,9320,38,0.598,0.817,5,-4.677,1,0.034,0.0871,0.0228,0.216,0.278,105.077,4
True,25,67,15,0.545,0.31,2,-9.227,0,0.0297,0.372,7.18e-06,0.113,0.131,135.991,4
True,38,5062,38,0.706,0.706,0,-2.591,1,0.0277,0.0451,1.53e-05,0.222,0.526,109.003,4
True,26,333,18,0.32,0.565,2,-4.869,1,0.0318,0.0344,0.000731,0.104,0.153,140.489,4
True,25,16,14,0.705,0.326,0,-9.605,1,0.0373,0.878,0.00624,0.107,0.402,94.996,4
True,31,60,20,0.652,0.303,4,-11.273,1,0.0357,0.902,3.71e-06,0.103,0.549,96.075,4
True,25,38,15,0.761,0.65,0,-5.466,1,0.0666,0.116,1.7e-05,0.161,0.66,111.035,4
True,28,65,18,0.614,0.559,5,-7.911,1,0.122,0.75,2.78e-06,0.243,0.407,79.983,4
True,27,3109,26,0.601,0.586,10,-8.548,1,0.0392,0.536,0.49,0.0954,0.493,129.968,4
True,25,44,15,0.86,0.555,1,-4.897,0,0.0351,0.575,0,0.0819,0.77,124.971,4
True,25,1516,21,0.534,0.833,3,-7.918,1,0.0406,0.00255,0.00105,0.415,0.179,124.982,4
True,26,41,15,0.461,0.528,1,-8.57,1,0.0281,0.37,8.69e-05,0.197,0.351,179.872,4
True,31,607,21,0.528,0.255,11,-8.911,1,0.0356,0.884,0.000118,0.103,0.291,189.685,3
True,23,36,13,0.465,0.838,11,-3.999,0,0.0429,8.54e-05,1.67e-06,0.398,0.357,114.025,3
True,27,1210,30,0.532,0.89,9,-4.681,1,0.0427,0.000448,0.0819,0.113,0.857,170.032,4
True,23,23,13,0.324,0.958,4,-0.642,1,0.0683,8.86e-05,0.000305,0.385,0.436,151.739,4
True,24,366,15,0.458,0.735,11,-3.859,0,0.0369,0.0129,5.65e-05,0.112,0.489,134.079,4
True,23,642,16,0.308,0.491,0,-6.927,1,0.0343,0.0461,0.0486,0.104,0.114,135.279,4
True,26,166,21,0.725,0.582,6,-8.948,0,0.0405,0.138,6.46e-05,0.317,0.776,119.974,4
True,23,23,13,0.556,0.715,0,-4.933,0,0.0561,0.13,0.00648,0.107,0.644,153.948,4
True,27,153,23,0.751,0.86,8,-3.165,0,0.041,0.053,0,0.0655,0.925,129.034,4
True,26,657,20,0.531,0.958,1,-4.354,0,0.101,0.00633,0.0017,0.262,0.701,160.039,4
True,24,9,14,0.783,0.576,1,-4.476,1,0.0274,0.172,0,0.33,0.639,111.007,4
True,27,86,18,0.528,0.539,7,-5.908,1,0.0313,0.684,1.43e-06,0.327,0.239,83.02,4
True,28,314,24,0.628,0.805,1,-3.973,1,0.0299,0.117,0.00512,0.546,0.753,131.986,4
True,26,3241,28,0.365,0.93,6,-3.47,0,0.122,0.0179,0,0.509,0.492,162.914,4
True,21,12,11,0.518,0.896,1,-1.591,1,0.028,0.245,0.15,0.753,0.552,90.001,4
True,24,707,24,0.549,0.547,5,-11.053,0,0.0291,0.101,0.818,0.119,0.0787,90.001,4
True,32,62,21,0.739,0.58,4,-6.403,1,0.0358,0.8,1.41e-05,0.0913,0.276,93.021,4
True,31,10635,39,0.592,0.733,11,-6.347,0,0.186,0.0166,0.00116,0.255,0.439,99.948,4
True,27,161,17,0.598,0.49,1,-5.172,0,0.0272,0.155,4.2e-06,0.403,0.397,87.936,4
True,24,16,14,0.57,0.695,10,-7.752,1,0.025,0.00435,0.217,0.112,0.589,108.996,4
